DR	DRs	X	X.1	X.2	new
DHRS13	DHRS13	   147015.2	   147015.4	6.038472e-01	0.30668768652244
ENOPH1	ENOPH1	    58478.2	    58478.4	3.271710e-01	0.166166734046681
GPR137	GPR137	    56834.2	    56834.4	6.475692e-01	0.328893633705989
GEMIN8	GEMIN8	    54960.2	    54960.4	3.962150e-01	0.201233460576597
MORC1	MORC1	    27136.2	    27136.4	4.629155e-01	0.235109947931163
SRY	SRY	     6736.2	     6736.4	3.655844e-02	0.0185676498731292
PMFBP1	PMFBP1	    83449.2	    83449.4	7.153195e-01	0.36330330351683
LIN28B	LIN28B	   389421.2	   389421.4	1.178497e+00	0.598546318511762
OR4C15	OR4C15	    81309.2	    81309.4	3.939979e-02	0.0200107418641172
RASGRF2	RASGRF2	     5924.2	     5924.4	9.741646e-01	0.494768026524024
AGRP	AGRP	      181.2	      181.4	5.384730e-01	0.273484813086485
CYP2A13	CYP2A13	     1553.2	     1553.4	7.936416e-01	0.40308228013969
OR5C1	OR5C1	   392391.2	   392391.4	1.178392e-02	0.00598492990108343
ZNF878	ZNF878	   729747.2	   729747.4	2.415497e-01	0.122680569973976
SLC25A28	SLC25A28	    81894.2	    81894.4	3.627514e-01	0.1842376476181
MYO1G	MYO1G	    64005.2	    64005.4	4.717951e-01	0.239619804035894
STK32A	STK32A	   202374.2	   202374.4	3.129617e-01	0.158949978973372
DSC1	DSC1	     1823.2	     1823.4	3.866556e-01	0.196378341151447
CASP1	CASP1	      834.2	      834.4	9.923814e-02	0.050402014899448
PRDM10	PRDM10	    56980.2	    56980.4	1.032191e-01	0.0524239029077693
TMEM59L	TMEM59L	    25789.2	    25789.4	9.366340e-01	0.475706626739776
PLG	PLG	     5340.2	     5340.4	3.174357e-01	0.161222276848566
ASF1A	ASF1A	    25842.2	    25842.4	7.929670e-01	0.402739657844964
GYS2	GYS2	     2998.2	     2998.4	1.108783e+00	0.563139305979079
VPS41	VPS41	    27072.2	    27072.4	7.160847e-01	0.363691940605364
AP4S1	AP4S1	    11154.2	    11154.4	4.353864e-01	0.221128205544935
RPLP0P2	RPLP0P2	   113157.2	   113157.4	1.703565e-01	0.0865222872095126
LIPK	LIPK	   643414.2	   643414.4	2.284601e-01	0.116032498836933
DHRS4L1	DHRS4L1	   728635.2	   728635.4	1.747661e-01	0.0887618769972757
TRPM6	TRPM6	   140803.2	   140803.4	5.992947e-01	0.304375519317071
KCNJ1	KCNJ1	     3758.2	     3758.4	3.435231e-01	0.174471794861377
TBX10	TBX10	   347853.2	   347853.4	6.132660e-01	0.311471396675964
KRCC1	KRCC1	    51315.2	    51315.4	7.605458e-01	0.386273268960025
COX7C	COX7C	     1350.2	     1350.4	1.628873e-02	0.0082728758535084
UBE4A	UBE4A	     9354.2	     9354.4	7.501713e-01	0.381004168757479
PSME1	PSME1	     5720.2	     5720.4	1.734253e-01	0.0880808986800966
PRRG2	PRRG2	     5639.2	     5639.4	6.045693e-01	0.307054433571093
GPX3	GPX3	     2878.2	     2878.4	5.589855e-01	0.283902897611497
GGNBP1	GGNBP1	   449520.2	   449520.4	5.061197e-01	0.257052909902424
CRISP1	CRISP1	      167.2	      167.4	2.716565e-01	0.137971499269655
STX3	STX3	     6809.2	     6809.4	6.235683e-01	0.316703827252541
CLEC2L	CLEC2L	   154790.2	   154790.4	1.007554e+00	0.511726154077439
TRHR	TRHR	     7201.2	     7201.4	7.411940e-02	0.0376444691843091
ZBTB34	ZBTB34	   403341.2	   403341.4	7.471098e-01	0.379449264880656
TMX2	TMX2	    51075.2	    51075.4	1.874996e-01	0.0952290886632956
IAH1	IAH1	   285148.2	   285148.4	2.729912e-01	0.13864937946054
ABHD14A	ABHD14A	    25864.2	    25864.4	3.849744e-01	0.19552447722928
NAB1	NAB1	     4664.2	     4664.4	1.483533e-01	0.0753470917228223
ZCCHC13	ZCCHC13	   389874.2	   389874.4	1.242508e-01	0.0631056836904474
AGTR1	AGTR1	      185.2	      185.4	1.175448e+00	0.596997763254394
SMC4	SMC4	    10051.2	    10051.4	2.117465e-01	0.10754383594761
GPR89A	GPR89A	   653519.2	   653519.4	8.138649e-02	0.0413353483005
OR6S1	OR6S1	   341799.2	   341799.4	5.340206e-02	0.027122348562571
PTPRC	PTPRC	     5788.2	     5788.4	7.040924e-02	0.0357601176678524
COL17A1	COL17A1	     1308.2	     1308.4	6.120536e-02	0.0310855631377823
ZNF573	ZNF573	   126231.2	   126231.4	3.090304e-01	0.15695331276042
DACT1	DACT1	    51339.2	    51339.4	1.009650e+00	0.512790690587588
ITM2B	ITM2B	     9445.2	     9445.4	1.070649e-01	0.0543771445636518
CHAC1	CHAC1	    79094.2	    79094.4	1.032185e-01	0.0524235981740355
TMEM72	TMEM72	   643236.2	   643236.4	8.708017e-01	0.442271089098049
KRT24	KRT24	   192666.2	   192666.4	1.518464e-01	0.0771212007321736
DPP3	DPP3	    10072.2	    10072.4	2.164847e-01	0.109950318243596
ZHX1	ZHX1	    11244.2	    11244.4	2.332089e-01	0.118444364762216
AKT3	AKT3	    10000.2	    10000.4	5.654468e-01	0.287184524402062
HOMEZ	HOMEZ	    57594.2	    57594.4	3.537581e-01	0.17967004447081
HHLA1	HHLA1	    10086.2	    10086.4	3.280023e-02	0.016658894263489
DFFA	DFFA	     1676.2	     1676.4	3.795522e-01	0.192770598476738
SCAMP1	SCAMP1	     9522.2	     9522.4	3.377297e-01	0.171529387505511
GPRASP1	GPRASP1	     9737.2	     9737.4	3.805863e-01	0.193295807066978
APOF	APOF	      319.2	      319.4	1.499409e+00	0.761534171825132
C17orf67	C17orf67	   339210.2	   339210.4	6.369430e-01	0.323496697702105
FATE1	FATE1	    89885.2	    89885.4	4.687089e-01	0.238052355287029
PAM	PAM	     5066.2	     5066.4	1.219641e+00	0.619442926418993
TRIM60	TRIM60	   166655.2	   166655.4	5.385122e-01	0.273504722357095
TNKS	TNKS	     8658.2	     8658.4	6.645363e-01	0.337511046597851
SLC38A7	SLC38A7	    55238.2	    55238.4	3.761413e-01	0.19103823798892
TRA2B	TRA2B	     6434.2	     6434.4	3.392847e-01	0.172319155765664
RXFP4	RXFP4	   339403.2	   339403.4	4.114171e-01	0.208954448401468
NME5	NME5	     8382.2	     8382.4	7.207902e-01	0.366081814912856
PTPN6	PTPN6	     5777.2	     5777.4	5.234569e-01	0.265858292719098
NES	NES	    10763.2	    10763.4	7.773323e-01	0.394798956998007
PDHX	PDHX	     8050.2	     8050.4	4.808505e-01	0.244218947124634
TBC1D8B	TBC1D8B	    54885.2	    54885.4	1.333397e-01	0.0677218410793263
RDH10	RDH10	   157506.2	   157506.4	6.925758e-01	0.351752015813649
CEBPD	CEBPD	     1052.2	     1052.4	1.662434e-01	0.0844332866752128
PSMA5	PSMA5	     5686.2	     5686.4	1.883170e-01	0.0956442375866714
NAT1	NAT1	        9.2	        9.4	9.330229e-02	0.0473872586762773
SLAMF7	SLAMF7	    57823.2	    57823.4	5.846107e-01	0.296917669071354
CALB2	CALB2	      794.2	      794.4	6.077907e-01	0.308690548987979
FAM198A	FAM198A	   729085.2	   729085.4	1.821950e-01	0.0925349377225826
HSD3B1	HSD3B1	     3283.2	     3283.4	2.684751e-01	0.136355699435024
TBPL1	TBPL1	     9519.2	     9519.4	5.362727e-01	0.272367303695608
C10orf82	C10orf82	   143379.2	   143379.4	1.089367e-01	0.0553278122352626
SCGB3A2	SCGB3A2	   117156.2	   117156.4	3.281419e-01	0.166659844016959
PIGH	PIGH	     5283.2	     5283.4	1.945249e-01	0.0987971651636522
PLIN4	PLIN4	   729359.2	   729359.4	9.567397e-01	0.485918101793256
LYPD3	LYPD3	    27076.2	    27076.4	4.345412e-01	0.220698937291892
HCN1	HCN1	   348980.2	   348980.4	4.911926e-01	0.249471591705554
MRPS30	MRPS30	    10884.2	    10884.4	4.548415e-01	0.231009247653042
REV1	REV1	    51455.2	    51455.4	5.882858e-01	0.298784213979965
ZBTB8A	ZBTB8A	   653121.2	   653121.4	2.958937e-01	0.150281320025273
SYF2	SYF2	    25949.2	    25949.4	4.255624e-01	0.21613869854317
RBM26	RBM26	    64062.2	    64062.4	4.324671e-01	0.219645523563028
ITGB8	ITGB8	     3696.2	     3696.4	1.063933e+00	0.540360459375946
SUPT3H	SUPT3H	     8464.2	     8464.4	2.460373e-01	0.124959775147136
GSK3A	GSK3A	     2931.2	     2931.4	3.058572e-01	0.155341677620151
RNASET2	RNASET2	     8635.2	     8635.4	4.175322e-01	0.212060243827618
SLC17A6	SLC17A6	    57084.2	    57084.4	3.505352e-01	0.178033167219589
PTGIS	PTGIS	     5740.2	     5740.4	1.242034e+00	0.630816097254755
SMPD1	SMPD1	     6609.2	     6609.4	5.463077e-01	0.277463975393767
SNRPA	SNRPA	     6626.2	     6626.4	6.026070e-01	0.306057801894631
GSX2	GSX2	   170825.2	   170825.4	2.530112e-01	0.128501746124295
SLAMF8	SLAMF8	    56833.2	    56833.4	3.356103e-01	0.170452966379743
ATP6V1G2	ATP6V1G2	      534.2	      534.4	4.882863e-01	0.24799551228788
TMEM80	TMEM80	   283232.2	   283232.4	2.599487e-01	0.132025229921602
BIRC3	BIRC3	      330.2	      330.4	6.434521e-01	0.326802601613464
RNF112	RNF112	     7732.2	     7732.4	5.125757e-01	0.26033184487834
SUGT1P1	SUGT1P1	   441394.2	   441394.4	2.984333e-01	0.151571156342626
DCLRE1A	DCLRE1A	     9937.2	     9937.4	3.054231e-01	0.155121202763732
SYMPK	SYMPK	     8189.2	     8189.4	2.307815e-01	0.117211513653087
HIST1H2AI	HIST1H2AI	     8329.2	     8329.4	1.061427e+00	0.539087688147686
TYW1	TYW1	    55253.2	    55253.4	2.752365e-01	0.139789743881455
WNT8B	WNT8B	     7479.2	     7479.4	7.821068e-01	0.397223875684889
AADACL3	AADACL3	   126767.2	   126767.4	6.805447e-02	0.0345641545772023
TTC28	TTC28	    23331.2	    23331.4	5.286439e-01	0.268492715847983
VCAM1	VCAM1	     7412.2	     7412.4	7.244519e-01	0.367941554101411
TADA1	TADA1	   117143.2	   117143.4	2.274277e-01	0.115508153658938
ATAD1	ATAD1	    84896.2	    84896.4	2.276779e-01	0.115635227625941
KRTAP19-3	KRTAP19-3	   337970.2	   337970.4	3.283997e-01	0.166790777944591
DIO3OS	DIO3OS	    64150.2	    64150.4	5.148762e-01	0.261500244802766
RNASEK	RNASEK	   440400.2	   440400.4	4.667834e-01	0.237074413946241
RPF2	RPF2	    84154.2	    84154.4	5.346820e-01	0.271559403778292
IL13	IL13	     3596.2	     3596.4	4.206419e-01	0.213639627981058
ZNF695	ZNF695	    57116.2	    57116.4	9.299620e-01	0.472317987619684
SLC16A5	SLC16A5	     9121.2	     9121.4	3.552197e-01	0.180412375846398
HM13	HM13	    81502.2	    81502.4	7.364037e-02	0.0374011748501218
ZNF576	ZNF576	    79177.2	    79177.4	3.553836e-02	0.0180495618944687
ALDH18A1	ALDH18A1	     5832.2	     5832.4	1.451003e-02	0.00736949269959552
ADAM23	ADAM23	     8745.2	     8745.4	9.639243e-01	0.489567085099943
FRRS1	FRRS1	   391059.2	   391059.4	2.491339e-01	0.126532505947387
DKKL1	DKKL1	    27120.2	    27120.4	6.052048e-01	0.307377197384166
CABP5	CABP5	    56344.2	    56344.4	1.659228e-01	0.084270457283441
SHE	SHE	   126669.2	   126669.4	4.959046e-01	0.251864767295163
LYPD2	LYPD2	   137797.2	   137797.4	8.707328e-02	0.0442236095507615
KIAA2013	KIAA2013	    90231.2	    90231.4	8.433537e-01	0.428330536554843
TCL1A	TCL1A	     8115.2	     8115.4	3.797092e-01	0.192850337137088
TREH	TREH	    11181.2	    11181.4	4.272903e-01	0.217016280907619
BTF3L4	BTF3L4	    91408.2	    91408.4	2.141874e-01	0.10878354356575
ASB7	ASB7	   140460.2	   140460.4	6.009528e-01	0.305217650990486
C2orf70	C2orf70	   339778.2	   339778.4	5.651634e-01	0.287040588501787
IFT57	IFT57	    55081.2	    55081.4	8.746760e-01	0.444238805606288
RACGAP1P	RACGAP1P	    83956.2	    83956.4	2.688703e-02	0.0136556417387701
ORMDL1	ORMDL1	    94101.2	    94101.4	4.977649e-02	0.0252809594236876
STAG3L1	STAG3L1	    54441.2	    54441.4	3.145578e-02	0.0159760621494292
DNASE1L1	DNASE1L1	     1774.2	     1774.4	1.005881e+00	0.510876454849634
RPRD1B	RPRD1B	    58490.2	    58490.4	1.076795e-01	0.0546892934849959
C15orf54	C15orf54	   400360.2	   400360.4	4.452668e-01	0.22614635751768
PLA1A	PLA1A	    51365.2	    51365.4	7.582711e-01	0.385117972586153
FAM129C	FAM129C	   199786.2	   199786.4	6.456200e-01	0.327903655382715
MCM7	MCM7	     4176.2	     4176.4	4.749150e-01	0.241204368662808
PCK2	PCK2	     5106.2	     5106.4	3.674228e-01	0.18661020289172
SAA4	SAA4	     6291.2	     6291.4	1.371917e+00	0.696782316504582
ATRNL1	ATRNL1	    26033.2	    26033.4	1.513248e+00	0.768562855395717
ATP1B4	ATP1B4	    23439.2	    23439.4	4.459174e-02	0.0226476790463053
GFM1	GFM1	    85476.2	    85476.4	4.779306e-01	0.242735960408993
IGFL4	IGFL4	   444882.2	   444882.4	4.902534e-01	0.248994581834213
SGPP1	SGPP1	    81537.2	    81537.4	1.860302e-01	0.0944827957491676
EIF4A1	EIF4A1	     1973.2	     1973.4	1.053342e-01	0.0534981401084446
ANKRD33	ANKRD33	   341405.2	   341405.4	7.501680e-01	0.381002492721943
GLYCTK	GLYCTK	   132158.2	   132158.4	5.821992e-01	0.295692893406171
FGD3	FGD3	    89846.2	    89846.4	4.187111e-01	0.212658994825621
RBMY1A3P	RBMY1A3P	   286557.2	   286557.4	1.946748e-01	0.0988732978081518
APOD	APOD	      347.2	      347.4	5.729857e-01	0.291013452978569
CCKAR	CCKAR	      886.2	      886.4	2.974186e-02	0.0151055800809779
PHF10	PHF10	    55274.2	    55274.4	6.148627e-01	0.312282343930618
VNN3	VNN3	    55350.2	    55350.4	4.718238e-01	0.239634380466161
ZDHHC18	ZDHHC18	    84243.2	    84243.4	3.370164e-01	0.171167109884953
GLT6D1	GLT6D1	   360203.2	   360203.4	7.264158e-02	0.0368938998401164
NOSIP	NOSIP	    51070.2	    51070.4	5.172309e-01	0.262696172341147
BGLAP	BGLAP	      632.2	      632.4	5.667957e-01	0.287869616624647
POLR2J2	POLR2J2	   246721.2	   246721.4	3.847014e-02	0.0195385823380391
MMP21	MMP21	   118856.2	   118856.4	7.617098e-01	0.386864452403638
CYP3A4	CYP3A4	     1576.2	     1576.4	1.509407e+00	0.766612051609705
CD1D	CD1D	      912.2	      912.4	1.125703e+00	0.571732797272836
OR5K1	OR5K1	    26339.2	    26339.4	6.345785e-02	0.0322295792846071
NT5C2	NT5C2	    22978.2	    22978.4	3.477165e-01	0.176601578927053
IFIT3	IFIT3	     3437.2	     3437.4	4.565675e-01	0.231885865027335
ZNF708	ZNF708	     7562.2	     7562.4	3.598779e-01	0.182778226977874
DIS3L2	DIS3L2	   129563.2	   129563.4	6.232104e-01	0.316522053580317
MBOAT1	MBOAT1	   154141.2	   154141.4	2.769912e-01	0.140680937686015
DUSP13	DUSP13	    51207.2	    51207.4	7.330518e-01	0.372309353497226
SUPT5H	SUPT5H	     6829.2	     6829.4	3.796090e-01	0.192799446603539
HADHB	HADHB	     3032.2	     3032.4	3.891705e-01	0.197655632596758
POLE2	POLE2	     5427.2	     5427.4	6.254947e-01	0.31768222569393
ABCA6	ABCA6	    23460.2	    23460.4	1.019374e+00	0.517729408633716
MIER2	MIER2	    54531.2	    54531.4	3.951641e-01	0.200699719441809
DUSP21	DUSP21	    63904.2	    63904.4	1.297061e-01	0.0658763735873052
LGALS7B	LGALS7B	   653499.2	   653499.4	5.923592e-01	0.300853051298877
HARBI1	HARBI1	   283254.2	   283254.4	1.747338e-01	0.088745472164605
ZNF541	ZNF541	    84215.2	    84215.4	1.067455e+00	0.542149246393476
FANCM	FANCM	    57697.2	    57697.4	2.286135e-01	0.11611040909488
GZMM	GZMM	     3004.2	     3004.4	4.528277e-01	0.229986459664427
LST1	LST1	     7940.2	     7940.4	3.417323e-01	0.173562266243832
SBNO1	SBNO1	    55206.2	    55206.4	1.178443e-01	0.0598518892475718
STAP1	STAP1	    26228.2	    26228.4	4.124929e-01	0.20950083598621
DGCR8	DGCR8	    54487.2	    54487.4	5.233622e-01	0.26581019557811
SIRPA	SIRPA	   140885.2	   140885.4	1.115090e+00	0.566342565411096
POLR2E	POLR2E	     5434.2	     5434.4	1.389408e-01	0.0705665812735026
METTL2A	METTL2A	   339175.2	   339175.4	9.060921e-01	0.460194714698121
ATP1B1	ATP1B1	      481.2	      481.4	1.807208e-01	0.091786206938584
C1QBP	C1QBP	      708.2	      708.4	4.649534e-01	0.236144976058086
ACTR1A	ACTR1A	    10121.2	    10121.4	3.681445e-01	0.186976746784551
LCN15	LCN15	   389812.2	   389812.4	7.045513e-01	0.357834247195942
SLC22A25	SLC22A25	   387601.2	   387601.4	6.104818e-01	0.310057330573123
PRSS23	PRSS23	    11098.2	    11098.4	8.081379e-01	0.410444799515677
FTCD	FTCD	    10841.2	    10841.4	1.093175e+00	0.555212165783277
SULT1C4	SULT1C4	    27233.2	    27233.4	6.644428e-01	0.337463558924331
BLZF1	BLZF1	     8548.2	     8548.4	9.444888e-03	0.0047969599762714
HYAL3	HYAL3	     8372.2	     8372.4	4.617474e-01	0.234516682140368
IFT74	IFT74	    80173.2	    80173.4	3.782226e-01	0.19209530852259
LGALS4	LGALS4	     3960.2	     3960.4	8.425443e-02	0.0427919450747918
NUP54	NUP54	    53371.2	    53371.4	5.906132e-01	0.299966276133457
ALKBH6	ALKBH6	    84964.2	    84964.4	3.642209e-01	0.184983991321183
HSPA4L	HSPA4L	    22824.2	    22824.4	5.907274e-01	0.300024277120794
CYP4F22	CYP4F22	   126410.2	   126410.4	1.378194e+00	0.699970339249908
SLC22A24	SLC22A24	   283238.2	   283238.4	3.341450e-01	0.169708755812796
MFSD10	MFSD10	    10227.2	    10227.4	8.777118e-01	0.445780656721512
PLAC9	PLAC9	   219348.2	   219348.4	4.721254e-01	0.239787559956362
KRT37	KRT37	     8688.2	     8688.4	1.801289e-01	0.0914855871101694
TCP11L1	TCP11L1	    55346.2	    55346.4	5.056049e-01	0.256791448358806
DHX15	DHX15	     1665.2	     1665.4	5.762140e-01	0.292653072833394
SLC10A6	SLC10A6	   345274.2	   345274.4	7.189298e-01	0.365136937182188
NANOS2	NANOS2	   339345.2	   339345.4	7.604263e-02	0.0386212576158039
KLHDC1	KLHDC1	   122773.2	   122773.4	6.490267e-01	0.329633882734396
MIR557	MIR557	   693142.2	   693142.4	4.278702e-02	0.0217310806061357
GPR89B	GPR89B	    51463.2	    51463.4	5.321658e-01	0.270281452076557
UBN1	UBN1	    29855.2	    29855.4	4.025310e-01	0.204441291014621
NUDT16L1	NUDT16L1	    84309.2	    84309.4	7.849418e-01	0.398663742577194
APOL4	APOL4	    80832.2	    80832.4	1.177642e-01	0.0598112072941067
PCM1	PCM1	     5108.2	     5108.4	6.394357e-01	0.324762713999265
ARFGAP2	ARFGAP2	    84364.2	    84364.4	7.675725e-02	0.0389842056505761
FRG2C	FRG2C	100288801.2	100288801.4	1.955016e-01	0.0992932208933574
ATP13A4	ATP13A4	    84239.2	    84239.4	8.589704e-01	0.436262095389785
TMEM30A	TMEM30A	    55754.2	    55754.4	3.463256e-01	0.1758951553431
MRGPRX3	MRGPRX3	   117195.2	   117195.4	3.601216e-01	0.182901999662761
DENND5A	DENND5A	    23258.2	    23258.4	6.025659e-01	0.306036927633864
DNA2	DNA2	     1763.2	     1763.4	1.616601e-01	0.0821054764715084
CBR3	CBR3	      874.2	      874.4	4.140471e-01	0.210290197934718
SLC22A6	SLC22A6	     9356.2	     9356.4	6.987516e-01	0.354888640135871
USHBP1	USHBP1	    83878.2	    83878.4	5.655660e-01	0.287245064837181
CHRNB4	CHRNB4	     1143.2	     1143.4	2.594846e-01	0.131789518378492
TYW1B	TYW1B	   441250.2	   441250.4	6.047356e-01	0.307138895604318
SERPINA11	SERPINA11	   256394.2	   256394.4	1.313370e+00	0.667046906647868
KLHL12	KLHL12	    59349.2	    59349.4	4.144863e-01	0.210513263027875
TBK1	TBK1	    29110.2	    29110.4	4.028509e-01	0.204603764883703
COG4	COG4	    25839.2	    25839.4	1.874831e-01	0.0952207084856156
SLC22A4	SLC22A4	     6583.2	     6583.4	4.319542e-01	0.219385027009567
HSD17B4	HSD17B4	     3295.2	     3295.4	1.864412e-01	0.0946915383568351
FAM166A	FAM166A	   401565.2	   401565.4	6.368364e-01	0.323442556675396
TMEM155	TMEM155	   132332.2	   132332.4	6.651752e-01	0.337835537235415
CABP4	CABP4	    57010.2	    57010.4	3.984806e-01	0.202384135155506
DDB1	DDB1	     1642.2	     1642.4	1.337799e-01	0.0679454140620397
CDH12	CDH12	     1010.2	     1010.4	2.596172e-01	0.131856864533666
PRR5	PRR5	    55615.2	    55615.4	8.983540e-01	0.456264614521985
CYP2U1	CYP2U1	   113612.2	   113612.4	7.819766e-01	0.39715774846465
POLR1E	POLR1E	    64425.2	    64425.4	5.954140e-01	0.302404552315672
HSD11B1	HSD11B1	     3290.2	     3290.4	1.470317e+00	0.746758648851256
SLC34A1	SLC34A1	     6569.2	     6569.4	7.202807e-01	0.365823045183887
C17orf98	C17orf98	   388381.2	   388381.4	1.086274e-01	0.0551707219954778
MYL3	MYL3	     4634.2	     4634.4	9.103790e-01	0.462371986437317
ABHD14B	ABHD14B	    84836.2	    84836.4	1.404834e-01	0.0713500517031568
TRIM63	TRIM63	    84676.2	    84676.4	4.138132e-01	0.210171402567483
OR5K2	OR5K2	   402135.2	   402135.4	1.589996e-01	0.0807542363067897
RHBDL3	RHBDL3	   162494.2	   162494.4	7.245063e-01	0.367969183293278
MRPS23	MRPS23	    51649.2	    51649.4	6.445558e-01	0.327363159316828
OR2AT4	OR2AT4	   341152.2	   341152.4	4.280585e-01	0.217406441664821
LYZL6	LYZL6	    57151.2	    57151.4	2.442848e-01	0.1240696986996
DHX8	DHX8	     1659.2	     1659.4	3.125912e-01	0.158761805892738
C3AR1	C3AR1	      719.2	      719.4	2.929884e-01	0.148805748497155
CELA2A	CELA2A	    63036.2	    63036.4	2.924347e-01	0.148524530049793
DSPP	DSPP	     1834.2	     1834.4	4.119681e-01	0.209234295547028
TRIM37	TRIM37	     4591.2	     4591.4	6.917028e-01	0.351308628230939
SNRPC	SNRPC	     6631.2	     6631.4	4.274122e-03	0.0021707819264454
C10orf90	C10orf90	   118611.2	   118611.4	8.166703e-01	0.414778316366436
WDR70	WDR70	    55100.2	    55100.4	5.353240e-01	0.271885468873481
MASP2	MASP2	    10747.2	    10747.4	8.865726e-01	0.450280964502583
DPP4	DPP4	     1803.2	     1803.4	9.682238e-01	0.491750756247549
KLK6	KLK6	     5653.2	     5653.4	3.193201e-01	0.162179343928587
TRAF1	TRAF1	     7185.2	     7185.4	2.037042e-01	0.103459235768427
RPL26	RPL26	     6154.2	     6154.4	2.878539e-01	0.14619798956998
ALPI	ALPI	      248.2	      248.4	7.110425e-01	0.361131059884242
ASB16	ASB16	    92591.2	    92591.4	5.700780e-01	0.289536662515516
SEL1L2	SEL1L2	    80343.2	    80343.4	2.804649e-01	0.142445193637972
MIR548A2	MIR548A2	   693126.2	   693126.4	5.118686e-02	0.0259972716173032
ZNRF2	ZNRF2	   223082.2	   223082.4	6.826294e-01	0.346700343130184
CAMP	CAMP	      820.2	      820.4	8.544767e-02	0.0433979792090331
MAP4K2	MAP4K2	     5871.2	     5871.4	8.838052e-01	0.448875430944289
OR52E6	OR52E6	   390078.2	   390078.4	4.734185e-01	0.240444311941702
MYF5	MYF5	     4617.2	     4617.4	2.064670e-01	0.104862433034762
CDC14C	CDC14C	   168448.2	   168448.4	3.943301e-01	0.200276139551798
GAR1	GAR1	    54433.2	    54433.4	3.698455e-01	0.187840666919934
GTF3C3	GTF3C3	     9330.2	     9330.4	2.563385e-01	0.1301916470452
ABCA12	ABCA12	    26154.2	    26154.4	4.603114e-01	0.233787352737423
PHF3	PHF3	    23469.2	    23469.4	4.520978e-01	0.229615751077234
KRT38	KRT38	     8687.2	     8687.4	6.368498e-03	0.00323449362395451
NUP155	NUP155	     9631.2	     9631.4	9.000761e-01	0.457139251127007
KCNMB2	KCNMB2	    10242.2	    10242.4	3.558735e-01	0.180744434038352
USP6	USP6	     9098.2	     9098.4	4.066858e-01	0.206551470543422
FKBP9	FKBP9	    11328.2	    11328.4	3.649528e-01	0.185355715687489
C3orf36	C3orf36	    80111.2	    80111.4	8.653019e-01	0.439477798115933
CLSTN3	CLSTN3	     9746.2	     9746.4	5.182318e-01	0.263204518998117
BCL2L2	BCL2L2	      599.2	      599.4	3.258556e-01	0.165498656124234
RNF43	RNF43	    54894.2	    54894.4	6.473462e-01	0.328780374334919
