V1	V2	X	X.1	X.2	we
EIF2AK1	EIF2AK1	    27102.3	    27102.4	9.99e-01	1.82646e-05
ZNF200	ZNF200	     7752.3	     7752.4	9.99e-01	1.82646e-05
APOO	APOO	    79135.3	    79135.4	9.99e-01	1.82646e-05
HIST3H2BB	HIST3H2BB	   128312.3	   128312.4	9.99e-01	1.82646e-05
EFHC1	EFHC1	   114327.3	   114327.4	9.99e-01	1.82646e-05
ZNF692	ZNF692	    55657.3	    55657.4	9.99e-01	1.82646e-05
TMEM31	TMEM31	   203562.3	   203562.4	9.99e-01	1.82646e-05
MMRN2	MMRN2	    79812.3	    79812.4	9.99e-01	1.82646e-05
PCDHB3	PCDHB3	    56132.3	    56132.4	9.99e-01	1.82646e-05
TNFRSF10D	TNFRSF10D	     8793.3	     8793.4	9.99e-01	1.82646e-05
ZBTB3	ZBTB3	    79842.3	    79842.4	9.99e-01	1.82646e-05
FBXL22	FBXL22	   283807.3	   283807.4	9.99e-01	1.82646e-05
UFSP2	UFSP2	    55325.3	    55325.4	9.99e-01	1.82646e-05
GNG8	GNG8	    94235.3	    94235.4	9.99e-01	1.82646e-05
SFT2D1	SFT2D1	   113402.3	   113402.4	9.99e-01	1.82646e-05
FAM171A1	FAM171A1	   221061.3	   221061.4	9.99e-01	1.82646e-05
BCCIP	BCCIP	    56647.3	    56647.4	9.99e-01	1.82646e-05
ODF3B	ODF3B	   440836.3	   440836.4	9.99e-01	1.82646e-05
C14orf180	C14orf180	   400258.3	   400258.4	9.99e-01	1.82646e-05
FTH1	FTH1	     2495.3	     2495.4	9.99e-01	1.82646e-05
LLGL2	LLGL2	     3993.3	     3993.4	9.99e-01	1.82646e-05
METTL23	METTL23	   124512.3	   124512.4	9.99e-01	1.82646e-05
FAM172A	FAM172A	    83989.3	    83989.4	9.99e-01	1.82646e-05
POMZP3	POMZP3	    22932.3	    22932.4	9.99e-01	1.82646e-05
ZNF286B	ZNF286B	   729288.3	   729288.4	9.99e-01	1.82646e-05
BCKDHA	BCKDHA	      593.3	      593.4	9.99e-01	1.82646e-05
IL37	IL37	    27178.3	    27178.4	9.99e-01	1.82646e-05
TNFRSF17	TNFRSF17	      608.3	      608.4	9.99e-01	1.82646e-05
MYL9	MYL9	    10398.3	    10398.4	9.99e-01	1.82646e-05
HES6	HES6	    55502.3	    55502.4	9.99e-01	1.82646e-05
PWP1	PWP1	    11137.3	    11137.4	9.99e-01	1.82646e-05
EIF5A2	EIF5A2	    56648.3	    56648.4	9.99e-01	1.82646e-05
MAFB	MAFB	     9935.3	     9935.4	9.99e-01	1.82646e-05
CABP7	CABP7	   164633.3	   164633.4	9.99e-01	1.82646e-05
DOLK	DOLK	    22845.3	    22845.4	9.99e-01	1.82646e-05
ZNF550	ZNF550	   162972.3	   162972.4	9.99e-01	1.82646e-05
NPIPB4	NPIPB4	   440345.3	   440345.4	9.99e-01	1.82646e-05
ARHGEF1	ARHGEF1	     9138.3	     9138.4	9.99e-01	1.82646e-05
TXNL4B	TXNL4B	    54957.3	    54957.4	9.99e-01	1.82646e-05
SULT1B1	SULT1B1	    27284.3	    27284.4	9.99e-01	1.82646e-05
CCDC107	CCDC107	   203260.3	   203260.4	9.99e-01	1.82646e-05
SLC9B1	SLC9B1	   150159.3	   150159.4	9.99e-01	1.82646e-05
CLEC11A	CLEC11A	     6320.3	     6320.4	9.99e-01	1.82646e-05
COPS6	COPS6	    10980.3	    10980.4	9.99e-01	1.82646e-05
GTPBP3	GTPBP3	    84705.3	    84705.4	9.99e-01	1.82646e-05
KRTAP10-8	KRTAP10-8	   386681.3	   386681.4	9.99e-01	1.82646e-05
RABGEF1	RABGEF1	    27342.3	    27342.4	9.99e-01	1.82646e-05
APTX	APTX	    54840.3	    54840.4	9.99e-01	1.82646e-05
RPL4	RPL4	     6124.3	     6124.4	9.99e-01	1.82646e-05
PPY	PPY	     5539.3	     5539.4	9.99e-01	1.82646e-05
BCS1L	BCS1L	      617.3	      617.4	9.99e-01	1.82646e-05
FKBP2	FKBP2	     2286.3	     2286.4	9.99e-01	1.82646e-05
PLEKHF1	PLEKHF1	    79156.3	    79156.4	9.99e-01	1.82646e-05
PRDM15	PRDM15	    63977.3	    63977.4	9.99e-01	1.82646e-05
ZNF160	ZNF160	    90338.3	    90338.4	9.99e-01	1.82646e-05
KCNK13	KCNK13	    56659.3	    56659.4	9.99e-01	1.82646e-05
OR5D18	OR5D18	   219438.3	   219438.4	9.99e-01	1.82646e-05
C10orf111	C10orf111	   221060.3	   221060.4	9.99e-01	1.82646e-05
IGFL4	IGFL4	   444882.3	   444882.4	9.99e-01	1.82646e-05
TAS2R42	TAS2R42	   353164.3	   353164.4	9.99e-01	1.82646e-05
LSM14B	LSM14B	   149986.3	   149986.4	9.99e-01	1.82646e-05
ZFYVE19	ZFYVE19	    84936.3	    84936.4	9.99e-01	1.82646e-05
PRMT5	PRMT5	    10419.3	    10419.4	9.99e-01	1.82646e-05
DUSP19	DUSP19	   142679.3	   142679.4	9.99e-01	1.82646e-05
DEDD	DEDD	     9191.3	     9191.4	9.99e-01	1.82646e-05
NUDT9	NUDT9	    53343.3	    53343.4	9.99e-01	1.82646e-05
GNAI3	GNAI3	     2773.3	     2773.4	9.99e-01	1.82646e-05
HOGA1	HOGA1	   112817.3	   112817.4	9.99e-01	1.82646e-05
RELB	RELB	     5971.3	     5971.4	9.99e-01	1.82646e-05
ST6GALNAC4	ST6GALNAC4	    27090.3	    27090.4	9.99e-01	1.82646e-05
PDCD5	PDCD5	     9141.3	     9141.4	9.99e-01	1.82646e-05
SEZ6	SEZ6	   124925.3	   124925.4	9.99e-01	1.82646e-05
TMUB1	TMUB1	    83590.3	    83590.4	9.99e-01	1.82646e-05
SNAPC2	SNAPC2	     6618.3	     6618.4	9.99e-01	1.82646e-05
TEPP	TEPP	   374739.3	   374739.4	9.99e-01	1.82646e-05
ZNF319	ZNF319	    57567.3	    57567.4	9.99e-01	1.82646e-05
TGM2	TGM2	     7052.3	     7052.4	9.99e-01	1.82646e-05
SLC25A18	SLC25A18	    83733.3	    83733.4	9.99e-01	1.82646e-05
C11orf52	C11orf52	    91894.3	    91894.4	9.99e-01	1.82646e-05
GOLT1A	GOLT1A	   127845.3	   127845.4	9.99e-01	1.82646e-05
MYO18B	MYO18B	    84700.3	    84700.4	9.99e-01	1.82646e-05
SEMA3A	SEMA3A	    10371.3	    10371.4	9.99e-01	1.82646e-05
ABHD6	ABHD6	    57406.3	    57406.4	9.99e-01	1.82646e-05
RGS19	RGS19	    10287.3	    10287.4	9.99e-01	1.82646e-05
SAPCD1	SAPCD1	   401251.3	   401251.4	9.99e-01	1.82646e-05
ORAOV1	ORAOV1	   220064.3	   220064.4	9.99e-01	1.82646e-05
POLD3	POLD3	    10714.3	    10714.4	9.99e-01	1.82646e-05
TCTEX1D2	TCTEX1D2	   255758.3	   255758.4	9.99e-01	1.82646e-05
TMEM256	TMEM256	   254863.3	   254863.4	9.99e-01	1.82646e-05
ZNF98	ZNF98	   148198.3	   148198.4	9.99e-01	1.82646e-05
F7	F7	     2155.3	     2155.4	9.99e-01	1.82646e-05
PJA1	PJA1	    64219.3	    64219.4	9.99e-01	1.82646e-05
TTC9C	TTC9C	   283237.3	   283237.4	9.99e-01	1.82646e-05
CTAGE9	CTAGE9	   643854.3	   643854.4	9.99e-01	1.82646e-05
GJA3	GJA3	     2700.3	     2700.4	9.99e-01	1.82646e-05
BDH2	BDH2	    56898.3	    56898.4	9.99e-01	1.82646e-05
MOB1B	MOB1B	    92597.3	    92597.4	9.99e-01	1.82646e-05
SLC25A25	SLC25A25	   114789.3	   114789.4	9.99e-01	1.82646e-05
CMPK1	CMPK1	    51727.3	    51727.4	9.99e-01	1.82646e-05
CHRNE	CHRNE	     1145.3	     1145.4	9.99e-01	1.82646e-05
TSPAN1	TSPAN1	    10103.3	    10103.4	9.99e-01	1.82646e-05
DNAH5	DNAH5	     1767.3	     1767.4	9.99e-01	1.82646e-05
HSD17B4	HSD17B4	     3295.3	     3295.4	9.99e-01	1.82646e-05
AAAS	AAAS	     8086.3	     8086.4	9.99e-01	1.82646e-05
CDK5	CDK5	     1020.3	     1020.4	9.99e-01	1.82646e-05
MRPS34	MRPS34	    65993.3	    65993.4	9.99e-01	1.82646e-05
ARG2	ARG2	      384.3	      384.4	9.99e-01	1.82646e-05
CBS	CBS	      875.3	      875.4	9.99e-01	1.82646e-05
ASF1B	ASF1B	    55723.3	    55723.4	9.99e-01	1.82646e-05
PHKA1	PHKA1	     5255.3	     5255.4	9.99e-01	1.82646e-05
SCIMP	SCIMP	   388325.3	   388325.4	9.99e-01	1.82646e-05
KLKB1	KLKB1	     3818.3	     3818.4	9.99e-01	1.82646e-05
HTATSF1	HTATSF1	    27336.3	    27336.4	9.99e-01	1.82646e-05
NDRG4	NDRG4	    65009.3	    65009.4	9.99e-01	1.82646e-05
APOBEC1	APOBEC1	      339.3	      339.4	9.99e-01	1.82646e-05
ACTR8	ACTR8	    93973.3	    93973.4	9.99e-01	1.82646e-05
KCTD5	KCTD5	    54442.3	    54442.4	9.99e-01	1.82646e-05
CYCS	CYCS	    54205.3	    54205.4	9.99e-01	1.82646e-05
ANXA1	ANXA1	      301.3	      301.4	9.99e-01	1.82646e-05
P2RX4	P2RX4	     5025.3	     5025.4	9.99e-01	1.82646e-05
SP100	SP100	     6672.3	     6672.4	9.99e-01	1.82646e-05
RTN2	RTN2	     6253.3	     6253.4	9.99e-01	1.82646e-05
ACSL4	ACSL4	     2182.3	     2182.4	9.99e-01	1.82646e-05
TXNL4A	TXNL4A	    10907.3	    10907.4	9.99e-01	1.82646e-05
RPL39	RPL39	     6170.3	     6170.4	9.99e-01	1.82646e-05
LYG2	LYG2	   254773.3	   254773.4	9.99e-01	1.82646e-05
COPS2	COPS2	     9318.3	     9318.4	9.99e-01	1.82646e-05
CBX2	CBX2	    84733.3	    84733.4	9.99e-01	1.82646e-05
SOAT1	SOAT1	     6646.3	     6646.4	9.99e-01	1.82646e-05
TRIM8	TRIM8	    81603.3	    81603.4	9.99e-01	1.82646e-05
SPTLC1	SPTLC1	    10558.3	    10558.4	9.99e-01	1.82646e-05
IL17F	IL17F	   112744.3	   112744.4	9.99e-01	1.82646e-05
TECTA	TECTA	     7007.3	     7007.4	9.99e-01	1.82646e-05
CLDN12	CLDN12	     9069.3	     9069.4	9.99e-01	1.82646e-05
EGR4	EGR4	     1961.3	     1961.4	9.99e-01	1.82646e-05
TEX261	TEX261	   113419.3	   113419.4	9.99e-01	1.82646e-05
APOC2	APOC2	      344.3	      344.4	9.99e-01	1.82646e-05
APOC4	APOC4	      346.3	      346.4	9.99e-01	1.82646e-05
DIRC1	DIRC1	   116093.3	   116093.4	9.99e-01	1.82646e-05
POGLUT1	POGLUT1	    56983.3	    56983.4	9.99e-01	1.82646e-05
OR13J1	OR13J1	   392309.3	   392309.4	9.99e-01	1.82646e-05
ENTPD4	ENTPD4	     9583.3	     9583.4	9.99e-01	1.82646e-05
DHX58	DHX58	    79132.3	    79132.4	9.99e-01	1.82646e-05
B4GALT4	B4GALT4	     8702.3	     8702.4	9.99e-01	1.82646e-05
PEX12	PEX12	     5193.3	     5193.4	9.99e-01	1.82646e-05
RRNAD1	RRNAD1	    51093.3	    51093.4	9.99e-01	1.82646e-05
GK	GK	     2710.3	     2710.4	9.99e-01	1.82646e-05
CASP1	CASP1	      834.3	      834.4	9.99e-01	1.82646e-05
CLEC2L	CLEC2L	   154790.3	   154790.4	9.99e-01	1.82646e-05
FKBP9	FKBP9	    11328.3	    11328.4	9.99e-01	1.82646e-05
TEX30	TEX30	    93081.3	    93081.4	9.99e-01	1.82646e-05
PARL	PARL	    55486.3	    55486.4	9.99e-01	1.82646e-05
SRY	SRY	     6736.3	     6736.4	9.99e-01	1.82646e-05
TMEM217	TMEM217	   221468.3	   221468.4	9.99e-01	1.82646e-05
MIF	MIF	     4282.3	     4282.4	9.99e-01	1.82646e-05
ERGIC2	ERGIC2	    51290.3	    51290.4	9.99e-01	1.82646e-05
OTOS	OTOS	   150677.3	   150677.4	9.99e-01	1.82646e-05
YRDC	YRDC	    79693.3	    79693.4	9.99e-01	1.82646e-05
COMT	COMT	     1312.3	     1312.4	9.99e-01	1.82646e-05
RPS28	RPS28	     6234.3	     6234.4	9.99e-01	1.82646e-05
NDE1	NDE1	    54820.3	    54820.4	9.99e-01	1.82646e-05
OR5P2	OR5P2	   120065.3	   120065.4	9.99e-01	1.82646e-05
MAGEB6	MAGEB6	   158809.3	   158809.4	9.99e-01	1.82646e-05
ANXA10	ANXA10	    11199.3	    11199.4	9.99e-01	1.82646e-05
PTN	PTN	     5764.3	     5764.4	9.99e-01	1.82646e-05
MAML1	MAML1	     9794.3	     9794.4	9.99e-01	1.82646e-05
EXOSC2	EXOSC2	    23404.3	    23404.4	9.99e-01	1.82646e-05
UBL7	UBL7	    84993.3	    84993.4	9.99e-01	1.82646e-05
TDRD5	TDRD5	   163589.3	   163589.4	9.99e-01	1.82646e-05
SEMA4C	SEMA4C	    54910.3	    54910.4	9.99e-01	1.82646e-05
UTP3	UTP3	    57050.3	    57050.4	9.99e-01	1.82646e-05
GPR20	GPR20	     2843.3	     2843.4	9.99e-01	1.82646e-05
GOLGA5	GOLGA5	     9950.3	     9950.4	9.99e-01	1.82646e-05
PIGH	PIGH	     5283.3	     5283.4	9.99e-01	1.82646e-05
FAM118A	FAM118A	    55007.3	    55007.4	9.99e-01	1.82646e-05
PAFAH1B3	PAFAH1B3	     5050.3	     5050.4	9.99e-01	1.82646e-05
DNAH9	DNAH9	     1770.3	     1770.4	9.99e-01	1.82646e-05
MTA3	MTA3	    57504.3	    57504.4	9.99e-01	1.82646e-05
SAMM50	SAMM50	    25813.3	    25813.4	9.99e-01	1.82646e-05
KDSR	KDSR	     2531.3	     2531.4	9.99e-01	1.82646e-05
COX19	COX19	    90639.3	    90639.4	9.99e-01	1.82646e-05
TXNDC16	TXNDC16	    57544.3	    57544.4	9.99e-01	1.82646e-05
INSC	INSC	   387755.3	   387755.4	9.99e-01	1.82646e-05
MAGEC1	MAGEC1	     9947.3	     9947.4	9.99e-01	1.82646e-05
KLRB1	KLRB1	     3820.3	     3820.4	9.99e-01	1.82646e-05
NSMCE2	NSMCE2	   286053.3	   286053.4	9.99e-01	1.82646e-05
LTC4S	LTC4S	     4056.3	     4056.4	9.99e-01	1.82646e-05
DUS2	DUS2	    54920.3	    54920.4	9.99e-01	1.82646e-05
MRPS18A	MRPS18A	    55168.3	    55168.4	9.99e-01	1.82646e-05
CYP2J2	CYP2J2	     1573.3	     1573.4	9.99e-01	1.82646e-05
CNIH3	CNIH3	   149111.3	   149111.4	9.99e-01	1.82646e-05
SH3BGR	SH3BGR	     6450.3	     6450.4	9.99e-01	1.82646e-05
RNF7	RNF7	     9616.3	     9616.4	9.99e-01	1.82646e-05
UBE3D	UBE3D	    90025.3	    90025.4	9.99e-01	1.82646e-05
EDIL3	EDIL3	    10085.3	    10085.4	9.99e-01	1.82646e-05
STX1A	STX1A	     6804.3	     6804.4	9.99e-01	1.82646e-05
CLIC1	CLIC1	     1192.3	     1192.4	9.99e-01	1.82646e-05
IMPDH2	IMPDH2	     3615.3	     3615.4	9.99e-01	1.82646e-05
RHOD	RHOD	    29984.3	    29984.4	9.99e-01	1.82646e-05
TMEM150C	TMEM150C	   441027.3	   441027.4	9.99e-01	1.82646e-05
PHYH	PHYH	     5264.3	     5264.4	9.99e-01	1.82646e-05
NOA1	NOA1	    84273.3	    84273.4	9.99e-01	1.82646e-05
GPATCH2L	GPATCH2L	    55668.3	    55668.4	9.99e-01	1.82646e-05
NEDD4L	NEDD4L	    23327.3	    23327.4	9.99e-01	1.82646e-05
RBM4	RBM4	     5936.3	     5936.4	9.99e-01	1.82646e-05
OR4F6	OR4F6	   390648.3	   390648.4	9.99e-01	1.82646e-05
NR1D1	NR1D1	     9572.3	     9572.4	9.99e-01	1.82646e-05
ACD	ACD	    65057.3	    65057.4	9.99e-01	1.82646e-05
TK2	TK2	     7084.3	     7084.4	9.99e-01	1.82646e-05
ATP1B2	ATP1B2	      482.3	      482.4	9.99e-01	1.82646e-05
ALKBH6	ALKBH6	    84964.3	    84964.4	9.99e-01	1.82646e-05
GCK	GCK	     2645.3	     2645.4	9.99e-01	1.82646e-05
DPH3	DPH3	   285381.3	   285381.4	9.99e-01	1.82646e-05
RAB6C	RAB6C	    84084.3	    84084.4	9.99e-01	1.82646e-05
LSM2	LSM2	    57819.3	    57819.4	9.99e-01	1.82646e-05
IZUMO4	IZUMO4	   113177.3	   113177.4	9.99e-01	1.82646e-05
DGKZ	DGKZ	     8525.3	     8525.4	9.99e-01	1.82646e-05
GAL3ST2	GAL3ST2	    64090.3	    64090.4	9.99e-01	1.82646e-05
ZNF235	ZNF235	     9310.3	     9310.4	9.99e-01	1.82646e-05
MRPL23	MRPL23	     6150.3	     6150.4	9.99e-01	1.82646e-05
SLC22A6	SLC22A6	     9356.3	     9356.4	9.99e-01	1.82646e-05
ELOVL5	ELOVL5	    60481.3	    60481.4	9.99e-01	1.82646e-05
PPP4C	PPP4C	     5531.3	     5531.4	9.99e-01	1.82646e-05
PDGFRL	PDGFRL	     5157.3	     5157.4	9.99e-01	1.82646e-05
PRH1	PRH1	     5554.3	     5554.4	9.99e-01	1.82646e-05
SCGB2B2	SCGB2B2	   284402.3	   284402.4	9.99e-01	1.82646e-05
USF1	USF1	     7391.3	     7391.4	9.99e-01	1.82646e-05
RER1	RER1	    11079.3	    11079.4	9.99e-01	1.82646e-05
PLD5	PLD5	   200150.3	   200150.4	9.99e-01	1.82646e-05
PCBP4	PCBP4	    57060.3	    57060.4	9.99e-01	1.82646e-05
DDX39A	DDX39A	    10212.3	    10212.4	9.99e-01	1.82646e-05
FMO5	FMO5	     2330.3	     2330.4	9.99e-01	1.82646e-05
HLA-DRA	HLA-DRA	     3122.3	     3122.4	9.99e-01	1.82646e-05
HLA-DRB5	HLA-DRB5	     3127.3	     3127.4	9.99e-01	1.82646e-05
TMEM126A	TMEM126A	    84233.3	    84233.4	9.99e-01	1.82646e-05
ASB11	ASB11	   140456.3	   140456.4	9.99e-01	1.82646e-05
ZNF713	ZNF713	   349075.3	   349075.4	9.99e-01	1.82646e-05
ZNF131	ZNF131	     7690.3	     7690.4	9.99e-01	1.82646e-05
FAM110B	FAM110B	    90362.3	    90362.4	9.99e-01	1.82646e-05
NIPSNAP1	NIPSNAP1	     8508.3	     8508.4	9.99e-01	1.82646e-05
TPSG1	TPSG1	    25823.3	    25823.4	9.99e-01	1.82646e-05
NTSR1	NTSR1	     4923.3	     4923.4	9.99e-01	1.82646e-05
RPGRIP1L	RPGRIP1L	    23322.3	    23322.4	9.99e-01	1.82646e-05
MT1B	MT1B	     4490.3	     4490.4	9.99e-01	1.82646e-05
PCDHB6	PCDHB6	    56130.3	    56130.4	9.99e-01	1.82646e-05
TMEM167A	TMEM167A	   153339.3	   153339.4	9.99e-01	1.82646e-05
GALM	GALM	   130589.3	   130589.4	9.99e-01	1.82646e-05
CST2	CST2	     1470.3	     1470.4	9.99e-01	1.82646e-05
LYPD6	LYPD6	   130574.3	   130574.4	9.99e-01	1.82646e-05
TMLHE	TMLHE	    55217.3	    55217.4	9.99e-01	1.82646e-05
NUPL2	NUPL2	    11097.3	    11097.4	9.99e-01	1.82646e-05
SOX15	SOX15	     6665.3	     6665.4	9.99e-01	1.82646e-05
SLC35A4	SLC35A4	   113829.3	   113829.4	9.99e-01	1.82646e-05
OR52B2	OR52B2	   255725.3	   255725.4	9.99e-01	1.82646e-05
SH3GL2	SH3GL2	     6456.3	     6456.4	9.99e-01	1.82646e-05
CDKN2AIPNL	CDKN2AIPNL	    91368.3	    91368.4	9.99e-01	1.82646e-05
FAM206A	FAM206A	    54942.3	    54942.4	9.99e-01	1.82646e-05
GTF2H2	GTF2H2	     2966.3	     2966.4	9.99e-01	1.82646e-05
COL6A5	COL6A5	   256076.3	   256076.4	9.99e-01	1.82646e-05
HRASLS5	HRASLS5	   117245.3	   117245.4	9.99e-01	1.82646e-05
MPL	MPL	     4352.3	     4352.4	9.99e-01	1.82646e-05
NQO2	NQO2	     4835.3	     4835.4	9.99e-01	1.82646e-05
YBEY	YBEY	    54059.3	    54059.4	9.99e-01	1.82646e-05
CYS1	CYS1	   192668.3	   192668.4	9.99e-01	1.82646e-05
VDAC3	VDAC3	     7419.3	     7419.4	9.99e-01	1.82646e-05
TMEM126B	TMEM126B	    55863.3	    55863.4	9.99e-01	1.82646e-05
ETFA	ETFA	     2108.3	     2108.4	9.99e-01	1.82646e-05
RUVBL1	RUVBL1	     8607.3	     8607.4	9.99e-01	1.82646e-05
GALNT5	GALNT5	    11227.3	    11227.4	9.99e-01	1.82646e-05
VPREB1	VPREB1	     7441.3	     7441.4	9.99e-01	1.82646e-05
RNASE4	RNASE4	     6038.3	     6038.4	9.99e-01	1.82646e-05
FBXO16	FBXO16	   157574.3	   157574.4	9.99e-01	1.82646e-05
UNC119	UNC119	     9094.3	     9094.4	9.99e-01	1.82646e-05
PPME1	PPME1	    51400.3	    51400.4	9.99e-01	1.82646e-05
UBE2D4	UBE2D4	    51619.3	    51619.4	9.99e-01	1.82646e-05
OR52I2	OR52I2	   143502.3	   143502.4	9.99e-01	1.82646e-05
ZSCAN5B	ZSCAN5B	   342933.3	   342933.4	9.99e-01	1.82646e-05
MAGT1	MAGT1	    84061.3	    84061.4	9.99e-01	1.82646e-05
PALM2	PALM2	   114299.3	   114299.4	9.99e-01	1.82646e-05
IL25	IL25	    64806.3	    64806.4	9.99e-01	1.82646e-05
AMT	AMT	      275.3	      275.4	9.99e-01	1.82646e-05
OR1N2	OR1N2	   138882.3	   138882.4	9.99e-01	1.82646e-05
IGFBP7	IGFBP7	     3490.3	     3490.4	9.99e-01	1.82646e-05
CDK16	CDK16	     5127.3	     5127.4	9.99e-01	1.82646e-05
RNPS1	RNPS1	    10921.3	    10921.4	9.99e-01	1.82646e-05
DDX23	DDX23	     9416.3	     9416.4	9.99e-01	1.82646e-05
CYP27B1	CYP27B1	     1594.3	     1594.4	9.99e-01	1.82646e-05
SLC28A1	SLC28A1	     9154.3	     9154.4	9.99e-01	1.82646e-05
WRAP53	WRAP53	    55135.3	    55135.4	9.99e-01	1.82646e-05
MRPL18	MRPL18	    29074.3	    29074.4	9.99e-01	1.82646e-05
EIF3I	EIF3I	     8668.3	     8668.4	9.99e-01	1.82646e-05
PRAMEF14	PRAMEF14	   729528.3	   729528.4	9.99e-01	1.82646e-05
PRAMEF19	PRAMEF19	   645414.3	   645414.4	9.99e-01	1.82646e-05
ADPGK	ADPGK	    83440.3	    83440.4	9.99e-01	1.82646e-05
GPR89B	GPR89B	    51463.3	    51463.4	9.99e-01	1.82646e-05
SPTBN5	SPTBN5	    51332.3	    51332.4	9.99e-01	1.82646e-05
ALG10	ALG10	    84920.3	    84920.4	9.99e-01	1.82646e-05
CXorf66	CXorf66	   347487.3	   347487.4	9.99e-01	1.82646e-05
IGFBP2	IGFBP2	     3485.3	     3485.4	9.99e-01	1.82646e-05
PEX11B	PEX11B	     8799.3	     8799.4	9.99e-01	1.82646e-05
ERMN	ERMN	    57471.3	    57471.4	9.99e-01	1.82646e-05
PDE3B	PDE3B	     5140.3	     5140.4	9.99e-01	1.82646e-05
HS6ST2	HS6ST2	    90161.3	    90161.4	9.99e-01	1.82646e-05
STX19	STX19	   415117.3	   415117.4	9.99e-01	1.82646e-05
MBD5	MBD5	    55777.3	    55777.4	9.99e-01	1.82646e-05
CALCOCO2	CALCOCO2	    10241.3	    10241.4	9.99e-01	1.82646e-05
NOL8	NOL8	    55035.3	    55035.4	9.99e-01	1.82646e-05
TRNAU1AP	TRNAU1AP	    54952.3	    54952.4	9.99e-01	1.82646e-05
DUSP10	DUSP10	    11221.3	    11221.4	9.99e-01	1.82646e-05
VPS11	VPS11	    55823.3	    55823.4	9.99e-01	1.82646e-05
ARHGEF35	ARHGEF35	   445328.3	   445328.4	9.99e-01	1.82646e-05
RNF26	RNF26	    79102.3	    79102.4	9.99e-01	1.82646e-05
CDC42EP2	CDC42EP2	    10435.3	    10435.4	9.99e-01	1.82646e-05
TNNC1	TNNC1	     7134.3	     7134.4	9.99e-01	1.82646e-05
ZMAT2	ZMAT2	   153527.3	   153527.4	9.99e-01	1.82646e-05
SLC31A1	SLC31A1	     1317.3	     1317.4	9.99e-01	1.82646e-05
SRCIN1	SRCIN1	    80725.3	    80725.4	9.99e-01	1.82646e-05
PEMT	PEMT	    10400.3	    10400.4	9.99e-01	1.82646e-05
ARMCX5	ARMCX5	    64860.3	    64860.4	9.99e-01	1.82646e-05
C3orf70	C3orf70	   285382.3	   285382.4	9.99e-01	1.82646e-05
TOX3	TOX3	    27324.3	    27324.4	9.99e-01	1.82646e-05
HPGDS	HPGDS	    27306.3	    27306.4	9.99e-01	1.82646e-05
POP7	POP7	    10248.3	    10248.4	9.99e-01	1.82646e-05
ZNF385A	ZNF385A	    25946.3	    25946.4	9.99e-01	1.82646e-05
EDF1	EDF1	     8721.3	     8721.4	9.99e-01	1.82646e-05
TMCC2	TMCC2	     9911.3	     9911.4	9.99e-01	1.82646e-05
CCR5	CCR5	     1234.3	     1234.4	9.99e-01	1.82646e-05
CCRL2	CCRL2	     9034.3	     9034.4	9.99e-01	1.82646e-05
LARP7	LARP7	    51574.3	    51574.4	9.99e-01	1.82646e-05
COQ10B	COQ10B	    80219.3	    80219.4	9.99e-01	1.82646e-05
VCX3A	VCX3A	    51481.3	    51481.4	9.99e-01	1.82646e-05
AMBP	AMBP	      259.3	      259.4	9.99e-01	1.82646e-05
FAM214A	FAM214A	    56204.3	    56204.4	9.99e-01	1.82646e-05
XRCC6	XRCC6	     2547.3	     2547.4	9.99e-01	1.82646e-05
NPEPL1	NPEPL1	    79716.3	    79716.4	9.99e-01	1.82646e-05
PAGE5	PAGE5	    90737.3	    90737.4	9.99e-01	1.82646e-05
KAT6B	KAT6B	    23522.3	    23522.4	9.99e-01	1.82646e-05
EXTL2	EXTL2	     2135.3	     2135.4	9.99e-01	1.82646e-05
C15orf59	C15orf59	   388135.3	   388135.4	9.99e-01	1.82646e-05
HBZ	HBZ	     3050.3	     3050.4	9.99e-01	1.82646e-05
CDK5RAP3	CDK5RAP3	    80279.3	    80279.4	9.99e-01	1.82646e-05
ARNTL	ARNTL	      406.3	      406.4	9.99e-01	1.82646e-05
HSD17B14	HSD17B14	    51171.3	    51171.4	9.99e-01	1.82646e-05
OR52M1	OR52M1	   119772.3	   119772.4	9.99e-01	1.82646e-05
DEFB125	DEFB125	   245938.3	   245938.4	9.99e-01	1.82646e-05
C6orf120	C6orf120	   387263.3	   387263.4	9.99e-01	1.82646e-05
IRAK2	IRAK2	     3656.3	     3656.4	9.99e-01	1.82646e-05
SLC5A3	SLC5A3	     6526.3	     6526.4	9.99e-01	1.82646e-05
SCN4B	SCN4B	     6330.3	     6330.4	9.99e-01	1.82646e-05
OXCT2	OXCT2	    64064.3	    64064.4	9.99e-01	1.82646e-05
CALB2	CALB2	      794.3	      794.4	9.99e-01	1.82646e-05
NSUN2	NSUN2	    54888.3	    54888.4	9.99e-01	1.82646e-05
R3HDM2	R3HDM2	    22864.3	    22864.4	9.99e-01	1.82646e-05
KLHL31	KLHL31	   401265.3	   401265.4	9.99e-01	1.82646e-05
HOXC9	HOXC9	     3225.3	     3225.4	9.99e-01	1.82646e-05
PRRX2	PRRX2	    51450.3	    51450.4	9.99e-01	1.82646e-05
FAM72D	FAM72D	   728833.3	   728833.4	9.99e-01	1.82646e-05
GIPR	GIPR	     2696.3	     2696.4	9.99e-01	1.82646e-05
MPHOSPH6	MPHOSPH6	    10200.3	    10200.4	9.99e-01	1.82646e-05
